theta1,theta2
0.69784,1.7734
0.69519,1.7764
0.69254,1.7795
0.68989,1.7826
0.68723,1.7856
0.68458,1.7887
0.68192,1.7917
0.67926,1.7948
0.6766,1.7978
0.67394,1.8008
0.67128,1.8039
0.66861,1.8069
0.66595,1.8099
0.66328,1.8129
0.66061,1.8159
0.65794,1.8189
0.65527,1.8219
0.65259,1.8249
0.64992,1.8279
0.64724,1.8309
0.64456,1.8339
0.64188,1.8369
0.63919,1.8398
0.63651,1.8428
0.63382,1.8458
0.63113,1.8487
0.62844,1.8517
0.62575,1.8546
0.62305,1.8576
0.62035,1.8605
0.61766,1.8635
0.61495,1.8664
0.61225,1.8693
0.60954,1.8723
0.60684,1.8752
0.60413,1.8781
0.60141,1.881
0.5987,1.8839
0.59598,1.8868
0.59326,1.8897
0.59054,1.8926
0.58782,1.8955
0.58509,1.8984
0.58236,1.9013
0.57963,1.9041
0.57689,1.907
0.57416,1.9099
0.57142,1.9127
0.56867,1.9156
0.56593,1.9185
0.56318,1.9213
0.56043,1.9242
0.55768,1.927
0.55492,1.9298
0.55216,1.9327
0.5494,1.9355
0.54664,1.9383
0.54387,1.9412
0.5411,1.944
0.53832,1.9468
0.53555,1.9496
0.53277,1.9524
0.52998,1.9552
0.5272,1.958
0.52441,1.9608
0.52162,1.9636
0.51882,1.9664
0.51602,1.9692
0.51322,1.972
0.51041,1.9747
0.5076,1.9775
0.50479,1.9803
0.50198,1.983
0.49916,1.9858
0.49633,1.9885
0.49351,1.9913
0.49068,1.994
0.48785,1.9968
0.48501,1.9995
0.48217,2.0023
0.47932,2.005
0.47647,2.0077
0.47362,2.0104
0.47077,2.0132
0.46791,2.0159
0.46504,2.0186
0.46218,2.0213
0.45931,2.024
0.45643,2.0267
0.45355,2.0294
0.45067,2.0321
0.44778,2.0348
0.44489,2.0375
0.44199,2.0401
0.43909,2.0428
0.43619,2.0455
0.43328,2.0482
0.43037,2.0508
0.42745,2.0535
0.42453,2.0562
0.4216,2.0588
0.41867,2.0615
0.41574,2.0641
0.4128,2.0667
0.40985,2.0694
0.40691,2.072
0.40395,2.0747
